"Оригинальный аккумулятор для HP NSI-8128-O VCP (5150 mAh)","Емкость","5150 mAh","Гарантия (месяцев)","12","Цена","2 790 руб.","1410peg","1410peg","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP OPB-PH-101 VD VCP (41 Wh)","Емкость","41 Wh","Гарантия (месяцев)","12","Цена","3 390 руб.","1411peg","","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP OPB-PH-161 VD VCP (51 Wh)","Емкость","51 Wh","Гарантия (месяцев)","12","Цена","4 190 руб.","1412jpg","","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP OPB-PH-65 VD VCP (5300 mAh)","Емкость","5300 mAh","Гарантия (месяцев)","12","Цена","3 290 руб.","1413jpg","","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP WSD-EX-A093-TC (53 Wh)","Емкость","53 Wh","Гарантия (месяцев)","12","Цена","4 490 руб.","1414jpg","","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP BK-00603-G (69 Wh)","Емкость","69 Wh","Гарантия (месяцев)","12","Цена","6 490 руб.","1415jpg","","","","","","","","","","","","","","","","","","","","","",""
"Совместимый аккумулятор для HP OPB-013635-007-0226 (4400 mAh)","Емкость","4400 mAh","Гарантия (месяцев)","12","Цена","2 190 руб.","1416jpg","","","","","","","","","","","","","","","","","","","","","",""
"Совместимый аккумулятор для HP OPB-PH-67 VD (2200 mAh) 11.1V","Емкость","2200 mAh","Гарантия (месяцев)","12","Цена","1 990 руб.","1417jpg","","","","","","","","","","","","","","","","","","","","","",""
"Совместимый аккумулятор для HP OPB-PH-18 VD VCP (4400 mAh)","Емкость","4400 mAh","Гарантия (месяцев)","12","Цена","1 890 руб.","1418peg","1418peg","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP OPB-VN-002883-TC (95 Wh)","Емкость","95 Wh","Гарантия (месяцев)","12","Цена","4 490 руб.","1419jpg","","","","","","","","","","","","","","","","","","","","","",""
"Совместимый аккумулятор для HP NSI-1033-S (5200 mAh)","Емкость","5200 mAh","Гарантия (месяцев)","12","Цена","1 990 руб.","1420peg","1420peg","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP OPB-PH-118 VD VCP (41 Wh)","Емкость","41 Wh","Гарантия (месяцев)","12","Цена","3 590 руб.","1421jpg","","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP OPB-PH-143 VD VCP (51 Wh)","Емкость","51 Wh","Гарантия (месяцев)","12","Цена","3 890 руб.","1422jpg","","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP OPB-PH-40 VD VCP (3400 mAh)","Емкость","3400 mAh","Гарантия (месяцев)","12","Цена","3 890 руб.","1423jpg","","","","","","","","","","","","","","","","","","","","","",""
"Совместимый аккумулятор для HP OPB-PH-38 VD VCP (4400 mAh)","Емкость","4400 mAh","Гарантия (месяцев)","12","Цена","1 990 руб.","1424jpg","","","","","","","","","","","","","","","","","","","","","",""
"Совместимый аккумулятор для HP OPB-PH-15 VD (4400 mAh)","Емкость","4400 mAh","Гарантия (месяцев)","12","Цена","1 990 руб.","1425peg","1425peg","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP WSD-VN-073469-TC (37.6 Wh)","Емкость","37.6 Wh","Гарантия (месяцев)","12","Цена","3 890 руб.","1426jpg","","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP OPB-PH-156 VCP (73 Wh) 14.4V","Емкость","73 Wh","Гарантия (месяцев)","12","Цена","3 490 руб.","1427jpg","","","","","","","","","","","","","","","","","","","","","",""
"Совместимый аккумулятор для HP WSD-VN-003153-TC (7800 mAh)","Емкость","7800 mAh","Гарантия (месяцев)","12","Цена","2 790 руб.","1428jpg","","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP WSD-VN-064265-TC (5973 mAh)","Емкость","5973 mAh","Гарантия (месяцев)","12","Цена","4 690 руб.","1429jpg","","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP OPB-PH-152 (55 Wh)","Емкость","55 Wh","Гарантия (месяцев)","12","Цена","3 490 руб.","1430jpg","","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP BK-00035-G (31,2 Wh) 10,95V","Емкость","31,2 Wh","Гарантия (месяцев)","12","Цена","3 990 руб.","1431peg","","","","","","","","","","","","","","","","","","","","","",""
"Совместимый аккумулятор для HP WSD-TC-007-1296-VN VCP (7200 mAh)","Емкость","7200 mAh","Гарантия (месяцев)","12","Цена","2 490 руб.","1432jpg","","","","","","","","","","","","","","","","","","","","","",""
"Совместимый аккумулятор для HP OPB-PH-23 VD VCP (2200 mAh)","Емкость","2200 mAh","Гарантия (месяцев)","12","Цена","1 890 руб.","1433peg","1433jpg","","","","","","","","","","","","","","","","","","","","",""
"Совместимый аккумулятор для HP WSD-VN-003152-TC (5200 mAh) 14.4V","Вольтаж (V)","14.4V","Емкость","5200 mAh","Гарантия (месяцев)","12","Цена","2 390 руб.","1434jpg","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP OPB-007-1372-002545 VCP (4200 mAh) 10.8V","Емкость","4200 mAh","Гарантия (месяцев)","12","Цена","3 290 руб.","1435jpg","","","","","","","","","","","","","","","","","","","","","",""
"Совместимый аккумулятор для HP OPB-002609-007-0395 (4400 mAh) 10.8V","Вольтаж (V)","10.8V","Емкость","4400 mAh","Гарантия (месяцев)","12","Цена","1 990 руб.","1436jpg","","","","","","","","","","","","","","","","","","","",""
"Совместимый аккумулятор для HP WSD-VN-006768-TC (7800 mAh)","Емкость","7800 mAh","Гарантия (месяцев)","12","Цена","2 690 руб.","1437jpg","","","","","","","","","","","","","","","","","","","","","",""
"Совместимый аккумулятор для HP OPB-064955-007-1165 VCP (4400 mAh)","Емкость","4400 mAh","Гарантия (месяцев)","12","Цена","1 990 руб.","1438jpg","","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP OPB-VN-058166-TC (5150 mAh)","Емкость","5150 mAh","Гарантия (месяцев)","12","Цена","3 690 руб.","1439jpg","","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP OPB-PH-141 VD VCP (47 Wh)","Емкость","47 Wh","Гарантия (месяцев)","12","Цена","3 290 руб.","1440peg","1440peg","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP OPB-PH-80 VD VCP (55 Wh)","Емкость","55 Wh","Гарантия (месяцев)","12","Цена","3 290 руб.","1441jpg","","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP OPB-VN-062450-TC VD VCP (56 Wh)","Емкость","56 Wh","Гарантия (месяцев)","12","Цена","4 190 руб.","1442jpg","","","","","","","","","","","","","","","","","","","","","",""
"Совместимый аккумулятор для HP OPB-PH-86 VD VCP (4400 mAh)","Емкость","4400 mAh","Гарантия (месяцев)","12","Цена","2 190 руб.","1443jpg","","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP OPB-PH-147 VCP (41 Wh)","Цвет","Черный","Емкость","41 Wh","Гарантия (месяцев)","12","Цена","2 990 руб.","1444jpg","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP WSD-VN-002915-TC (63 Wh) 14.4V","Емкость","63 Wh","Гарантия (месяцев)","12","Цена","3 790 руб.","1445jpg","","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP WSD-VN-002624-TC (63 Wh) 14.4V","Емкость","63 Wh","Гарантия (месяцев)","12","Цена","3 890 руб.","1446jpg","","","","","","","","","","","","","","","","","","","","","",""
"Совместимый аккумулятор для HP OPB-007-0413 VCP (4400 mAh) 10.8V","Емкость","4400 mAh","Гарантия (месяцев)","12","Цена","1 690 руб.","1447jpg","","","","","","","","","","","","","","","","","","","","","",""
"Совместимый аккумулятор для HP OPB-059148-007-0579 (4400 mAh)","Емкость","4400 mAh","Гарантия (месяцев)","12","Цена","2 390 руб.","1448jpg","","","","","","","","","","","","","","","","","","","","","",""
"Оригинальный аккумулятор для HP OPB-PH-140 VCP (47 Wh)","Емкость","47 Wh","Гарантия (месяцев)","12","Цена","2 990 руб.","1449peg","1449peg","","","","","","","","","","","","","","","","","","","","",""
